image,label
Road03/Record008/Camera 6/171206_030708194_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030708194_Camera_6_bin.png
Road03/Record003/Camera 5/171206_030145428_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030145428_Camera_5_bin.png
Road03/Record003/Camera 6/171206_030037250_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030037250_Camera_6_bin.png
Road04/Record006/Camera 5/171206_054849575_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054849575_Camera_5_bin.png
Road04/Record005/Camera 6/171206_054723886_Camera_6.jpg,Label_road04/Label/Record005/Camera 6/171206_054723886_Camera_6_bin.png
Road04/Record003/Camera 6/171206_054510067_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054510067_Camera_6_bin.png
Road04/Record002/Camera 5/171206_054320317_Camera_5.jpg,Label_road04/Label/Record002/Camera 5/171206_054320317_Camera_5_bin.png
Road04/Record007/Camera 6/171206_055148539_Camera_6.jpg,Label_road04/Label/Record007/Camera 6/171206_055148539_Camera_6_bin.png
Road03/Record008/Camera 6/171206_030557889_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030557889_Camera_6_bin.png
Road03/Record006/Camera 5/171206_030441187_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030441187_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030905843_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030905843_Camera_5_bin.png
Road02/Record006/Camera 5/170927_064503603_Camera_5.jpg,Label_road02/Label/Record006/Camera 5/170927_064503603_Camera_5_bin.png
Road02/Record007/Camera 5/170927_064642017_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064642017_Camera_5_bin.png
Road04/Record007/Camera 6/171206_055203341_Camera_6.jpg,Label_road04/Label/Record007/Camera 6/171206_055203341_Camera_6_bin.png
Road04/Record002/Camera 5/171206_054234184_Camera_5.jpg,Label_road04/Label/Record002/Camera 5/171206_054234184_Camera_5_bin.png
Road04/Record005/Camera 6/171206_054708741_Camera_6.jpg,Label_road04/Label/Record005/Camera 6/171206_054708741_Camera_6_bin.png
Road02/Record005/Camera 5/170927_064343762_Camera_5.jpg,Label_road02/Label/Record005/Camera 5/170927_064343762_Camera_5_bin.png
Road02/Record005/Camera 5/170927_064400897_Camera_5.jpg,Label_road02/Label/Record005/Camera 5/170927_064400897_Camera_5_bin.png
Road02/Record007/Camera 6/170927_064704962_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064704962_Camera_6_bin.png
Road03/Record008/Camera 6/171206_030733205_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030733205_Camera_6_bin.png
Road04/Record002/Camera 6/171206_054311918_Camera_6.jpg,Label_road04/Label/Record002/Camera 6/171206_054311918_Camera_6_bin.png
Road04/Record002/Camera 5/171206_054328901_Camera_5.jpg,Label_road04/Label/Record002/Camera 5/171206_054328901_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030556259_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030556259_Camera_5_bin.png
Road04/Record007/Camera 5/171206_055108432_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055108432_Camera_5_bin.png
Road04/Record001/Camera 6/171206_053955496_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_053955496_Camera_6_bin.png
Road02/Record002/Camera 5/170927_064008198_Camera_5.jpg,Label_road02/Label/Record002/Camera 5/170927_064008198_Camera_5_bin.png
Road03/Record006/Camera 5/171206_030508797_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030508797_Camera_5_bin.png
Road02/Record005/Camera 6/170927_064400081_Camera_6.jpg,Label_road02/Label/Record005/Camera 6/170927_064400081_Camera_6_bin.png
Road04/Record005/Camera 5/171206_054746451_Camera_5.jpg,Label_road04/Label/Record005/Camera 5/171206_054746451_Camera_5_bin.png
Road02/Record006/Camera 6/170927_064508031_Camera_6.jpg,Label_road02/Label/Record006/Camera 6/170927_064508031_Camera_6_bin.png
Road02/Record007/Camera 6/170927_064607357_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064607357_Camera_6_bin.png
Road02/Record005/Camera 6/170927_064354505_Camera_6.jpg,Label_road02/Label/Record005/Camera 6/170927_064354505_Camera_6_bin.png
Road04/Record003/Camera 6/171206_054513713_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054513713_Camera_6_bin.png
Road04/Record002/Camera 5/171206_054315886_Camera_5.jpg,Label_road04/Label/Record002/Camera 5/171206_054315886_Camera_5_bin.png
Road03/Record006/Camera 5/171206_030444978_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030444978_Camera_5_bin.png
Road04/Record006/Camera 5/171206_054913882_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054913882_Camera_5_bin.png
Road03/Record003/Camera 5/171206_030032382_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030032382_Camera_5_bin.png
Road02/Record007/Camera 6/170927_064539518_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064539518_Camera_6_bin.png
Road04/Record007/Camera 5/171206_055108753_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055108753_Camera_5_bin.png
Road04/Record007/Camera 6/171206_055156792_Camera_6.jpg,Label_road04/Label/Record007/Camera 6/171206_055156792_Camera_6_bin.png
Road04/Record003/Camera 6/171206_054359267_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054359267_Camera_6_bin.png
Road02/Record005/Camera 5/170927_064346210_Camera_5.jpg,Label_road02/Label/Record005/Camera 5/170927_064346210_Camera_5_bin.png
Road02/Record007/Camera 5/170927_064601819_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064601819_Camera_5_bin.png
Road03/Record006/Camera 5/171206_030445973_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030445973_Camera_5_bin.png
Road02/Record007/Camera 6/170927_064553583_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064553583_Camera_6_bin.png
Road03/Record008/Camera 6/171206_030732521_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030732521_Camera_6_bin.png
Road02/Record006/Camera 5/170927_064456716_Camera_5.jpg,Label_road02/Label/Record006/Camera 5/170927_064456716_Camera_5_bin.png
Road04/Record001/Camera 5/171206_054200776_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054200776_Camera_5_bin.png
Road04/Record007/Camera 5/171206_055132652_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055132652_Camera_5_bin.png
Road02/Record003/Camera 6/170927_064040325_Camera_6.jpg,Label_road02/Label/Record003/Camera 6/170927_064040325_Camera_6_bin.png
Road02/Record005/Camera 5/170927_064340362_Camera_5.jpg,Label_road02/Label/Record005/Camera 5/170927_064340362_Camera_5_bin.png
Road02/Record002/Camera 6/170927_064008457_Camera_6.jpg,Label_road02/Label/Record002/Camera 6/170927_064008457_Camera_6_bin.png
Road04/Record001/Camera 6/171206_054136486_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054136486_Camera_6_bin.png
Road02/Record004/Camera 6/170927_064215150_Camera_6.jpg,Label_road02/Label/Record004/Camera 6/170927_064215150_Camera_6_bin.png
Road04/Record007/Camera 5/171206_055112341_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055112341_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030640725_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030640725_Camera_6_bin.png
Road03/Record002/Camera 6/171206_025922954_Camera_6.jpg,Label_road03/Label/Record002/Camera 6/171206_025922954_Camera_6_bin.png
Road02/Record004/Camera 6/170927_064158443_Camera_6.jpg,Label_road02/Label/Record004/Camera 6/170927_064158443_Camera_6_bin.png
Road04/Record001/Camera 6/171206_054140899_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054140899_Camera_6_bin.png
Road03/Record006/Camera 6/171206_030401219_Camera_6.jpg,Label_road03/Label/Record006/Camera 6/171206_030401219_Camera_6_bin.png
Road02/Record004/Camera 5/170927_064227050_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064227050_Camera_5_bin.png
Road02/Record004/Camera 6/170927_064327104_Camera_6.jpg,Label_road02/Label/Record004/Camera 6/170927_064327104_Camera_6_bin.png
Road03/Record002/Camera 5/171206_025930819_Camera_5.jpg,Label_road03/Label/Record002/Camera 5/171206_025930819_Camera_5_bin.png
Road04/Record006/Camera 6/171206_054938131_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054938131_Camera_6_bin.png
Road02/Record007/Camera 6/170927_064603665_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064603665_Camera_6_bin.png
Road04/Record001/Camera 5/171206_054053062_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054053062_Camera_5_bin.png
Road04/Record006/Camera 6/171206_055043241_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_055043241_Camera_6_bin.png
Road02/Record007/Camera 6/170927_064605511_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064605511_Camera_6_bin.png
Road04/Record001/Camera 6/171206_054044843_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054044843_Camera_6_bin.png
Road04/Record006/Camera 6/171206_054922665_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054922665_Camera_6_bin.png
Road03/Record002/Camera 6/171206_025920254_Camera_6.jpg,Label_road03/Label/Record002/Camera 6/171206_025920254_Camera_6_bin.png
Road02/Record005/Camera 5/170927_064418756_Camera_5.jpg,Label_road02/Label/Record005/Camera 5/170927_064418756_Camera_5_bin.png
Road02/Record007/Camera 5/170927_064610339_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064610339_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030835496_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030835496_Camera_6_bin.png
Road02/Record005/Camera 5/170927_064354369_Camera_5.jpg,Label_road02/Label/Record005/Camera 5/170927_064354369_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030749909_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030749909_Camera_6_bin.png
Road03/Record002/Camera 6/171206_025929554_Camera_6.jpg,Label_road03/Label/Record002/Camera 6/171206_025929554_Camera_6_bin.png
Road03/Record003/Camera 5/171206_030117095_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030117095_Camera_5_bin.png
Road04/Record003/Camera 5/171206_054516333_Camera_5.jpg,Label_road04/Label/Record003/Camera 5/171206_054516333_Camera_5_bin.png
Road03/Record002/Camera 6/171206_025856050_Camera_6.jpg,Label_road03/Label/Record002/Camera 6/171206_025856050_Camera_6_bin.png
Road02/Record002/Camera 6/170927_063938217_Camera_6.jpg,Label_road02/Label/Record002/Camera 6/170927_063938217_Camera_6_bin.png
Road04/Record001/Camera 5/171206_054048176_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054048176_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030614124_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030614124_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030748428_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030748428_Camera_6_bin.png
Road02/Record007/Camera 6/170927_064655874_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064655874_Camera_6_bin.png
Road04/Record006/Camera 5/171206_054859270_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054859270_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030626175_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030626175_Camera_5_bin.png
Road04/Record001/Camera 6/171206_054003607_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054003607_Camera_6_bin.png
Road03/Record003/Camera 6/171206_030138843_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030138843_Camera_6_bin.png
Road04/Record006/Camera 5/171206_054927911_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054927911_Camera_5_bin.png
Road04/Record006/Camera 5/171206_054919372_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054919372_Camera_5_bin.png
Road04/Record004/Camera 5/171206_054620483_Camera_5.jpg,Label_road04/Label/Record004/Camera 5/171206_054620483_Camera_5_bin.png
Road02/Record007/Camera 5/170927_064545680_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064545680_Camera_5_bin.png
Road04/Record001/Camera 5/171206_054136615_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054136615_Camera_5_bin.png
Road04/Record002/Camera 6/171206_054312785_Camera_6.jpg,Label_road04/Label/Record002/Camera 6/171206_054312785_Camera_6_bin.png
Road04/Record003/Camera 6/171206_054415447_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054415447_Camera_6_bin.png
Road02/Record007/Camera 6/170927_064714647_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064714647_Camera_6_bin.png
Road02/Record005/Camera 5/170927_064331123_Camera_5.jpg,Label_road02/Label/Record005/Camera 5/170927_064331123_Camera_5_bin.png
Road03/Record006/Camera 5/171206_030401591_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030401591_Camera_5_bin.png
Road04/Record007/Camera 6/171206_055147149_Camera_6.jpg,Label_road04/Label/Record007/Camera 6/171206_055147149_Camera_6_bin.png
Road03/Record008/Camera 5/171206_030843804_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030843804_Camera_5_bin.png
Road03/Record006/Camera 6/171206_030336276_Camera_6.jpg,Label_road03/Label/Record006/Camera 6/171206_030336276_Camera_6_bin.png
Road03/Record001/Camera 5/171206_025759376_Camera_5.jpg,Label_road03/Label/Record001/Camera 5/171206_025759376_Camera_5_bin.png
Road04/Record006/Camera 6/171206_055041045_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_055041045_Camera_6_bin.png
Road04/Record006/Camera 5/171206_054932791_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054932791_Camera_5_bin.png
Road04/Record002/Camera 5/171206_054300060_Camera_5.jpg,Label_road04/Label/Record002/Camera 5/171206_054300060_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030728987_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030728987_Camera_6_bin.png
Road04/Record006/Camera 5/171206_055014994_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_055014994_Camera_5_bin.png
Road03/Record003/Camera 5/171206_030115648_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030115648_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030905159_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030905159_Camera_6_bin.png
Road04/Record007/Camera 5/171206_055137629_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055137629_Camera_5_bin.png
Road02/Record001/Camera 6/170927_063821739_Camera_6.jpg,Label_road02/Label/Record001/Camera 6/170927_063821739_Camera_6_bin.png
Road02/Record004/Camera 6/170927_064255133_Camera_6.jpg,Label_road02/Label/Record004/Camera 6/170927_064255133_Camera_6_bin.png
Road03/Record002/Camera 6/171206_025937603_Camera_6.jpg,Label_road03/Label/Record002/Camera 6/171206_025937603_Camera_6_bin.png
Road02/Record007/Camera 5/170927_064610055_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064610055_Camera_5_bin.png
Road04/Record007/Camera 5/171206_055142590_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055142590_Camera_5_bin.png
Road02/Record006/Camera 5/170927_064503849_Camera_5.jpg,Label_road02/Label/Record006/Camera 5/170927_064503849_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030715878_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030715878_Camera_5_bin.png
Road04/Record003/Camera 6/171206_054337000_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054337000_Camera_6_bin.png
Road04/Record001/Camera 6/171206_054137131_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054137131_Camera_6_bin.png
Road04/Record001/Camera 6/171206_054027270_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054027270_Camera_6_bin.png
Road04/Record001/Camera 5/171206_054029189_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054029189_Camera_5_bin.png
Road03/Record002/Camera 6/171206_025900275_Camera_6.jpg,Label_road03/Label/Record002/Camera 6/171206_025900275_Camera_6_bin.png
Road02/Record004/Camera 5/170927_064201179_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064201179_Camera_5_bin.png
Road04/Record006/Camera 5/171206_054907104_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054907104_Camera_5_bin.png
Road04/Record006/Camera 5/171206_055047156_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_055047156_Camera_5_bin.png
Road04/Record003/Camera 5/171206_054452506_Camera_5.jpg,Label_road04/Label/Record003/Camera 5/171206_054452506_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030612290_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030612290_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030610325_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030610325_Camera_6_bin.png
Road03/Record003/Camera 5/171206_030027899_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030027899_Camera_5_bin.png
Road04/Record004/Camera 5/171206_054622415_Camera_5.jpg,Label_road04/Label/Record004/Camera 5/171206_054622415_Camera_5_bin.png
Road02/Record005/Camera 5/170927_064358993_Camera_5.jpg,Label_road02/Label/Record005/Camera 5/170927_064358993_Camera_5_bin.png
Road02/Record006/Camera 5/170927_064452903_Camera_5.jpg,Label_road02/Label/Record006/Camera 5/170927_064452903_Camera_5_bin.png
Road04/Record007/Camera 5/171206_055117852_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055117852_Camera_5_bin.png
Road04/Record001/Camera 5/171206_054132874_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054132874_Camera_5_bin.png
Road02/Record006/Camera 5/170927_064513689_Camera_5.jpg,Label_road02/Label/Record006/Camera 5/170927_064513689_Camera_5_bin.png
Road04/Record004/Camera 5/171206_054611234_Camera_5.jpg,Label_road04/Label/Record004/Camera 5/171206_054611234_Camera_5_bin.png
Road04/Record003/Camera 5/171206_054403788_Camera_5.jpg,Label_road04/Label/Record003/Camera 5/171206_054403788_Camera_5_bin.png
Road02/Record003/Camera 5/170927_064056569_Camera_5.jpg,Label_road02/Label/Record003/Camera 5/170927_064056569_Camera_5_bin.png
Road03/Record003/Camera 5/171206_030034860_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030034860_Camera_5_bin.png
Road04/Record003/Camera 5/171206_054358562_Camera_5.jpg,Label_road04/Label/Record003/Camera 5/171206_054358562_Camera_5_bin.png
Road02/Record007/Camera 6/170927_064552589_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064552589_Camera_6_bin.png
Road03/Record006/Camera 5/171206_030418724_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030418724_Camera_5_bin.png
Road03/Record002/Camera 5/171206_025933119_Camera_5.jpg,Label_road03/Label/Record002/Camera 5/171206_025933119_Camera_5_bin.png
Road03/Record006/Camera 5/171206_030335964_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030335964_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030756179_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030756179_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030714738_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030714738_Camera_6_bin.png
